Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,timestamp,days_after_initial,days_after_100
,Georgia,42.3154,43.3569,4/2/20,134,0,26,4/2/20,36,3
,Germany,51,9,4/2/20,84794,1107,22440,4/2/20,66,32
,Ghana,7.9465,-1.0232,4/2/20,204,5,31,4/2/20,19,7
,Greece,39.0742,21.8243,4/2/20,1544,53,61,4/2/20,36,20
,Guatemala,15.7835,-90.2308,4/2/20,47,1,12,4/2/20,19,-100
,Guinea,9.9456,-9.6966,4/2/20,52,0,0,4/2/20,20,-100
,Guyana,5,-58.75,4/2/20,19,4,0,4/2/20,21,-100
,Haiti,18.9712,-72.2852,4/2/20,16,0,1,4/2/20,13,-100
,Holy See,41.9029,12.4534,4/2/20,7,0,0,4/2/20,27,-100
,Honduras,15.2,-86.2419,4/2/20,219,14,3,4/2/20,22,4
,Hungary,47.1625,19.5033,4/2/20,585,21,42,4/2/20,29,12
,Iceland,64.9631,-19.0208,4/2/20,1319,4,284,4/2/20,34,21
,India,21,78,4/2/20,2543,72,191,4/2/20,63,19
,Indonesia,-0.7893,113.9213,4/2/20,1790,170,112,4/2/20,31,18
,Iran,32,53,4/2/20,50468,3160,16711,4/2/20,43,36
,Iraq,33,44,4/2/20,772,54,202,4/2/20,38,20
,Ireland,53.1424,-7.6921,4/2/20,3849,98,5,4/2/20,33,19
,Israel,31,35,4/2/20,6857,36,338,4/2/20,41,21
,Italy,43,12,4/2/20,115242,13915,18278,4/2/20,62,39
,Jamaica,18.1096,-77.2975,4/2/20,47,3,2,4/2/20,22,-100
,Japan,36,138,4/2/20,2495,62,472,4/2/20,71,41
,Jordan,31.24,36.51,4/2/20,299,5,45,4/2/20,30,11
,Kazakhstan,48.0196,66.9237,4/2/20,435,3,27,4/2/20,20,7
,Kenya,-0.0236,37.9062,4/2/20,110,3,4,4/2/20,20,0
,South Korea,36,128,4/2/20,9976,169,5828,4/2/20,71,42
,Kuwait,29.5,47.75,4/2/20,342,0,81,4/2/20,38,19
,Kyrgyzstan,41.2044,74.7661,4/2/20,116,0,5,4/2/20,15,2
,Latvia,56.8796,24.6032,4/2/20,458,0,31,4/2/20,31,13
,Lebanon,33.8547,35.8623,4/2/20,494,16,46,4/2/20,41,18
,Liberia,6.4281,-9.4295,4/2/20,6,0,0,4/2/20,17,-100
,Liechtenstein,47.14,9.55,4/2/20,75,0,0,4/2/20,29,-100
,Lithuania,55.1694,23.8813,4/2/20,649,9,7,4/2/20,34,11
,Luxembourg,49.8153,6.1296,4/2/20,2487,30,80,4/2/20,33,16
,Madagascar,-18.7669,46.8691,4/2/20,59,0,0,4/2/20,13,-100
,Malaysia,2.5,112.5,4/2/20,3116,50,767,4/2/20,68,24
,Maldives,3.2028,73.2207,4/2/20,19,0,13,4/2/20,25,-100
,Malta,35.9375,14.3754,4/2/20,196,0,2,4/2/20,26,10
,Mauritania,21.0079,10.9408,4/2/20,6,1,2,4/2/20,19,-100
,Mauritius,-20.2,57.5,4/2/20,169,7,0,4/2/20,15,5
,Mexico,23.6345,-102.5528,4/2/20,1378,37,35,4/2/20,34,14
,Moldova,47.4116,28.3699,4/2/20,505,6,23,4/2/20,25,10
,Monaco,43.7333,7.4167,4/2/20,60,1,2,4/2/20,33,-100
,Mongolia,46.8625,103.8467,4/2/20,14,0,2,4/2/20,23,-100
,Montenegro,42.5,19.3,4/2/20,144,2,0,4/2/20,16,2
,Morocco,31.7917,-7.0926,4/2/20,708,44,31,4/2/20,31,11
,Namibia,-22.9576,18.4904,4/2/20,14,0,3,4/2/20,19,-100
,Nepal,28.1667,84.25,4/2/20,6,0,1,4/2/20,68,-100
Aruba,Netherlands,12.5186,-70.0358,4/2/20,60,0,1,4/2/20,35,27
Curacao,Netherlands,12.1696,-68.99,4/2/20,11,1,3,4/2/20,35,27
Sint Maarten,Netherlands,18.0425,-63.0548,4/2/20,18,1,6,4/2/20,35,27
,Netherlands,52.1326,5.2913,4/2/20,14697,1339,250,4/2/20,35,27
,New Zealand,-40.9006,174.886,4/2/20,797,1,92,4/2/20,34,11
,Nicaragua,12.8654,-85.2072,4/2/20,5,1,0,4/2/20,14,-100
,Niger,17.6078,8.0817,4/2/20,98,5,0,4/2/20,13,-100
,Nigeria,9.082,8.6753,4/2/20,184,2,20,4/2/20,34,4
,North Macedonia,41.6086,21.7453,4/2/20,384,11,17,4/2/20,36,11
,Norway,60.472,8.4689,4/2/20,5147,50,32,4/2/20,36,27
,Oman,21,57,4/2/20,231,1,57,4/2/20,38,7
,Pakistan,30.3753,69.3451,4/2/20,2421,34,125,4/2/20,36,17
,Panama,8.538,-80.7821,4/2/20,1317,32,9,4/2/20,23,14
,Papua New Guinea,-6.315,143.9555,4/2/20,1,0,0,4/2/20,13,-100
,Paraguay,-23.4425,-58.4438,4/2/20,77,3,2,4/2/20,25,-100
,Peru,-9.19,-75.0152,4/2/20,1414,55,537,4/2/20,27,16
,Philippines,13,122,4/2/20,2633,107,51,4/2/20,63,19
,Poland,51.9194,19.1451,4/2/20,2946,57,56,4/2/20,29,19
,Portugal,39.3999,-8.2245,4/2/20,9034,209,68,4/2/20,31,20
,Qatar,25.3548,51.1839,4/2/20,949,3,72,4/2/20,33,22
,Romania,45.9432,24.9668,4/2/20,2738,115,267,4/2/20,36,19
,Russia,60,90,4/2/20,3548,30,235,4/2/20,62,16
,Rwanda,-1.9403,29.8739,4/2/20,84,0,0,4/2/20,19,-100
,Saint Lucia,13.9094,-60.9789,4/2/20,13,0,1,4/2/20,19,-100
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/2/20,2,0,1,4/2/20,19,-100
,San Marino,43.9424,12.4578,4/2/20,245,30,21,4/2/20,35,18
,Saudi Arabia,24,45,4/2/20,1885,21,328,4/2/20,31,19
,Senegal,14.4974,-14.4524,4/2/20,195,1,55,4/2/20,31,7
,Serbia,44.0165,21.0059,4/2/20,1171,31,0,4/2/20,27,14
,Seychelles,-4.6796,55.492,4/2/20,10,0,0,4/2/20,19,-100
,Singapore,1.2833,103.8333,4/2/20,1049,4,266,4/2/20,70,33
,Slovakia,48.669,19.699,4/2/20,426,1,5,4/2/20,27,15
,Slovenia,46.1512,14.9955,4/2/20,897,17,70,4/2/20,28,20
,Somalia,5.1521,46.1996,4/2/20,5,0,1,4/2/20,17,-100
,South Africa,-30.5595,22.9375,4/2/20,1462,5,50,4/2/20,28,15
,Spain,40,-4,4/2/20,112065,10348,26743,4/2/20,61,31
,Sri Lanka,7,81,4/2/20,151,4,21,4/2/20,66,9
,Sudan,12.8628,30.2176,4/2/20,8,2,2,4/2/20,20,-100
,Suriname,3.9193,-56.0278,4/2/20,10,0,0,4/2/20,19,-100
,Sweden,63,16,4/2/20,5568,308,103,4/2/20,62,27
,Switzerland,46.8182,8.2275,4/2/20,18827,536,4013,4/2/20,37,28
,Taiwan*,23.7,121,4/2/20,339,5,45,4/2/20,71,15
,Tanzania,-6.369,34.8888,4/2/20,20,1,2,4/2/20,17,-100
,Thailand,15,101,4/2/20,1875,15,505,4/2/20,71,18
,Togo,8.6195,0.8248,4/2/20,39,2,17,4/2/20,27,-100
,Trinidad and Tobago,10.6918,-61.2225,4/2/20,94,5,1,4/2/20,19,-100
,Tunisia,34,9,4/2/20,455,14,5,4/2/20,29,9
,Turkey,38.9637,35.2433,4/2/20,18135,356,415,4/2/20,22,14
,Uganda,1,32,4/2/20,45,0,0,4/2/20,12,-100
,Ukraine,48.3794,31.1656,4/2/20,897,22,19,4/2/20,30,8
,United Arab Emirates,24,54,4/2/20,1024,8,96,4/2/20,64,15
Bermuda,United Kingdom,32.3078,-64.7505,4/2/20,35,0,11,4/2/20,62,28
Cayman Islands,United Kingdom,19.3133,-81.2546,4/2/20,28,1,0,4/2/20,62,28
Channel Islands,United Kingdom,49.3723,-2.3644,4/2/20,193,3,0,4/2/20,62,28
Gibraltar,United Kingdom,36.1408,-5.3536,4/2/20,88,0,46,4/2/20,62,28
Isle of Man,United Kingdom,54.2361,-4.5481,4/2/20,95,1,0,4/2/20,62,28
Montserrat,United Kingdom,16.7425,-62.1874,4/2/20,5,0,0,4/2/20,62,28
,United Kingdom,55.3781,-3.436,4/2/20,33718,2921,135,4/2/20,62,28
,Uruguay,-32.5228,-55.7658,4/2/20,350,4,62,4/2/20,19,12
,US,37.0902,-95.7129,4/2/20,243622,5929,9001,4/2/20,71,30
,Uzbekistan,41.3775,64.5853,4/2/20,205,2,25,4/2/20,18,5
,Venezuela,6.4238,-66.5897,4/2/20,146,5,43,4/2/20,19,7
,Vietnam,16,108,4/2/20,233,0,75,4/2/20,70,11
,Zambia,-15.4167,28.2833,4/2/20,39,1,0,4/2/20,15,-100
,Zimbabwe,-20,30,4/2/20,9,1,0,4/2/20,13,-100
,Dominica,15.415,-61.371,4/2/20,12,0,0,4/2/20,11,-100
,Grenada,12.1165,-61.679,4/2/20,10,0,0,4/2/20,11,-100
,Mozambique,-18.665695,35.529562,4/2/20,10,0,0,4/2/20,11,-100
,Syria,34.802075,38.996815,4/2/20,16,2,0,4/2/20,11,-100
,Timor-Leste,-8.874217,125.727539,4/2/20,1,0,0,4/2/20,11,-100
,Belize,13.1939,-59.5432,4/2/20,3,0,0,4/2/20,10,-100
,Laos,19.85627,102.495496,4/2/20,10,0,0,4/2/20,9,-100
,Libya,26.3351,17.228331,4/2/20,11,1,0,4/2/20,9,-100
,West Bank and Gaza,31.9522,35.2332,4/2/20,161,1,18,4/2/20,28,4
,Guinea-Bissau,11.8037,-15.1804,4/2/20,9,0,0,4/2/20,8,-100
,Mali,17.570692,-3.996166,4/2/20,36,3,0,4/2/20,8,-100
,Saint Kitts and Nevis,17.357822,-62.782998,4/2/20,9,0,0,4/2/20,8,-100
Northwest Territories,Canada,64.8255,-124.8457,4/2/20,2,0,0,4/2/20,67,18
Yukon,Canada,64.2823,-135,4/2/20,6,0,0,4/2/20,67,18
,Kosovo,42.602636,20.902977,4/2/20,125,1,10,4/2/20,7,2
,Burma,21.9162,95.956,4/2/20,20,1,0,4/2/20,6,-100
Anguilla,United Kingdom,18.2206,-63.0686,4/2/20,3,0,0,4/2/20,62,28
British Virgin Islands,United Kingdom,18.4207,-64.64,4/2/20,3,0,0,4/2/20,62,28
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/2/20,5,0,0,4/2/20,62,28
,MS Zaandam,0,0,4/2/20,9,2,0,4/2/20,5,-100
,Botswana,-22.3285,24.6849,4/2/20,4,1,0,4/2/20,3,-100
,Burundi,-3.3731,29.9189,4/2/20,3,0,0,4/2/20,2,-100
,Sierra Leone,8.460555,-11.779889,4/2/20,2,0,0,4/2/20,2,-100
,Malawi,-13.254308,34.301525,4/2/20,3,0,0,4/2/20,0,-100
,Afghanistan,33,65,4/3/20,281,6,10,4/3/20,39,7
,Albania,41.1533,20.1683,4/3/20,304,17,89,4/3/20,25,11
,Algeria,28.0339,1.6596,4/3/20,1171,105,62,4/3/20,38,13
,Andorra,42.5063,1.5218,4/3/20,439,16,16,4/3/20,32,12
,Angola,-11.2027,17.8739,4/3/20,8,2,1,4/3/20,14,-100
,Antigua and Barbuda,17.0608,-61.7964,4/3/20,15,0,0,4/3/20,21,-100
,Argentina,-38.4161,-63.6167,4/3/20,1265,39,266,4/3/20,31,14
,Armenia,40.0691,45.0382,4/3/20,736,7,43,4/3/20,33,15
Australian Capital Territory,Australia,-35.4735,149.0124,4/3/20,91,1,18,4/3/20,68,20
New South Wales,Australia,-33.8688,151.2093,4/3/20,2389,12,4,4/3/20,68,20
Northern Territory,Australia,-12.4634,130.8456,4/3/20,22,0,0,4/3/20,68,20
Queensland,Australia,-28.0167,153.4,4/3/20,873,4,8,4/3/20,68,20
South Australia,Australia,-34.9285,138.6007,4/3/20,396,0,46,4/3/20,68,20
Tasmania,Australia,-41.4545,145.9707,4/3/20,74,2,5,4/3/20,68,20
Victoria,Australia,-37.8136,144.9631,4/3/20,1085,7,476,4/3/20,68,20
Western Australia,Australia,-31.9505,115.8605,4/3/20,400,2,92,4/3/20,68,20
,Austria,47.5162,14.5501,4/3/20,11524,168,2022,4/3/20,38,26
,Azerbaijan,40.1431,47.5769,4/3/20,443,5,32,4/3/20,33,8
,Bahamas,25.0343,-77.3963,4/3/20,24,1,1,4/3/20,18,-100
,Bahrain,26.0275,50.55,4/3/20,672,4,382,4/3/20,39,24
,Bangladesh,23.685,90.3563,4/3/20,61,6,26,4/3/20,26,-100
,Barbados,13.1939,-59.5432,4/3/20,51,0,0,4/3/20,17,-100
,Belarus,53.7098,27.9534,4/3/20,351,4,53,4/3/20,35,4
,Belgium,50.8333,4,4/3/20,16770,1143,2872,4/3/20,59,28
,Benin,9.3077,2.3158,4/3/20,16,0,2,4/3/20,18,-100
,Bhutan,27.5142,90.4336,4/3/20,5,0,2,4/3/20,28,-100
,Bolivia,-16.2902,-63.5887,4/3/20,132,9,1,4/3/20,23,3
,Bosnia and Herzegovina,43.9159,17.6791,4/3/20,579,17,27,4/3/20,29,12
,Brazil,-14.235,-51.9253,4/3/20,9056,359,127,4/3/20,37,21
,Brunei,4.5353,114.7277,4/3/20,134,1,65,4/3/20,25,10
,Bulgaria,42.7339,25.4858,4/3/20,485,14,30,4/3/20,26,14
,Burkina Faso,12.2383,-1.5616,4/3/20,302,16,50,4/3/20,24,10
,Cabo Verde,16.5388,-23.0418,4/3/20,6,1,0,4/3/20,14,-100
,Cambodia,11.55,104.9167,4/3/20,114,0,35,4/3/20,67,5
,Cameroon,3.848,11.5021,4/3/20,509,8,0,4/3/20,28,5
Alberta,Canada,53.9333,-116.5765,4/3/20,969,13,0,4/3/20,68,19
British Columbia,Canada,49.2827,-123.1207,4/3/20,1174,31,0,4/3/20,68,19
Grand Princess,Canada,37.6489,-122.6655,4/3/20,13,0,0,4/3/20,68,19
Manitoba,Canada,53.7609,-98.8139,4/3/20,182,2,0,4/3/20,68,19
New Brunswick,Canada,46.5653,-66.4619,4/3/20,91,0,0,4/3/20,68,19
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/3/20,195,1,0,4/3/20,68,19
Nova Scotia,Canada,44.682,-63.7443,4/3/20,207,0,0,4/3/20,68,19
Ontario,Canada,51.2538,-85.3232,4/3/20,3255,67,0,4/3/20,68,19
Prince Edward Island,Canada,46.5107,-63.4168,4/3/20,22,0,0,4/3/20,68,19
Quebec,Canada,52.9399,-73.5491,4/3/20,6101,61,0,4/3/20,68,19
Saskatchewan,Canada,52.9399,-106.4509,4/3/20,220,3,0,4/3/20,68,19
,Central African Republic,6.6111,20.9394,4/3/20,8,0,0,4/3/20,19,-100
,Chad,15.4542,18.7322,4/3/20,8,0,0,4/3/20,15,-100
,Chile,-35.6751,-71.543,4/3/20,3737,22,427,4/3/20,31,18
Anhui,China,31.8257,117.2264,4/3/20,990,6,984,4/3/20,94,94
Beijing,China,40.1824,116.4142,4/3/20,584,8,434,4/3/20,94,94
Chongqing,China,30.0572,107.874,4/3/20,579,6,570,4/3/20,94,94
Fujian,China,26.0789,117.9874,4/3/20,349,1,300,4/3/20,94,94
Gansu,China,37.8099,101.0583,4/3/20,138,2,127,4/3/20,94,94
Guangdong,China,23.3417,113.4244,4/3/20,1514,8,1368,4/3/20,94,94
Guangxi,China,23.8298,108.7881,4/3/20,254,2,252,4/3/20,94,94
Guizhou,China,26.8154,106.8748,4/3/20,146,2,144,4/3/20,94,94
Hainan,China,19.1959,109.7453,4/3/20,168,6,162,4/3/20,94,94
Hebei,China,39.549,116.1306,4/3/20,326,6,310,4/3/20,94,94
Heilongjiang,China,47.862,127.7615,4/3/20,489,13,0,4/3/20,94,94
Henan,China,33.882,113.614,4/3/20,1276,22,0,4/3/20,94,94
Hong Kong,China,22.3,114.2,4/3/20,845,4,173,4/3/20,94,94
Hubei,China,30.9756,112.2707,4/3/20,67802,3203,63612,4/3/20,94,94
Hunan,China,27.6104,111.7088,4/3/20,1019,4,1014,4/3/20,94,94
Inner Mongolia,China,44.0935,113.9448,4/3/20,117,1,74,4/3/20,94,94
Jiangsu,China,32.9711,119.455,4/3/20,651,0,632,4/3/20,94,94
Jiangxi,China,27.614,115.7221,4/3/20,937,1,935,4/3/20,94,94
Jilin,China,43.6661,126.1923,4/3/20,98,1,92,4/3/20,94,94
Liaoning,China,41.2956,122.6085,4/3/20,141,2,124,4/3/20,94,94
Macau,China,22.1667,113.55,4/3/20,43,0,10,4/3/20,94,94
Ningxia,China,37.2692,106.1655,4/3/20,75,0,75,4/3/20,94,94
Qinghai,China,35.7452,95.9956,4/3/20,18,0,18,4/3/20,94,94
Shaanxi,China,35.1917,108.8701,4/3/20,255,3,244,4/3/20,94,94
Shandong,China,36.3427,118.1498,4/3/20,778,7,754,4/3/20,94,94
Shanghai,China,31.202,121.4491,4/3/20,526,6,0,4/3/20,94,94
Shanxi,China,37.5777,112.2922,4/3/20,137,0,133,4/3/20,94,94
Sichuan,China,30.6171,102.7103,4/3/20,555,3,537,4/3/20,94,94
Tianjin,China,39.3054,117.323,4/3/20,180,3,140,4/3/20,94,94
Tibet,China,31.6927,88.0924,4/3/20,1,0,1,4/3/20,94,94
Xinjiang,China,41.1129,85.2401,4/3/20,76,3,73,4/3/20,94,94
Yunnan,China,24.974,101.487,4/3/20,184,2,0,4/3/20,94,94
Zhejiang,China,29.1832,120.0934,4/3/20,1260,1,1228,4/3/20,94,94
,Colombia,4.5709,-74.2973,4/3/20,1267,25,55,4/3/20,28,15
,Congo (Brazzaville),-4.0383,21.7587,4/3/20,22,2,2,4/3/20,19,-100
,Congo (Kinshasa),-4.0383,21.7587,4/3/20,134,13,3,4/3/20,23,2
,Costa Rica,9.7489,-83.7534,4/3/20,416,2,11,4/3/20,28,13
,Cote d'Ivoire,7.54,-5.5471,4/3/20,218,1,19,4/3/20,23,7
,Croatia,45.1,15.2,4/3/20,1079,8,92,4/3/20,38,15
,Diamond Princess,0,0,4/3/20,712,11,619,4/3/20,56,53
,Cuba,22,-80,4/3/20,269,6,15,4/3/20,22,6
,Cyprus,35.1264,33.4299,4/3/20,396,11,28,4/3/20,25,11
,Czechia,49.8175,15.473,4/3/20,4091,53,0,4/3/20,33,21
Faroe Islands,Denmark,61.8926,-6.9118,4/3/20,179,0,91,4/3/20,36,24
Greenland,Denmark,71.7069,-42.6043,4/3/20,10,0,3,4/3/20,36,24
,Denmark,56.2639,9.5018,4/3/20,3757,139,1193,4/3/20,36,24
,Djibouti,11.8251,42.5903,4/3/20,49,0,8,4/3/20,16,-100
,Dominican Republic,18.7357,-70.1627,4/3/20,1488,68,16,4/3/20,33,13
,Ecuador,-1.8312,-78.1834,4/3/20,3368,145,65,4/3/20,33,16
,Egypt,26,30,4/3/20,985,66,216,4/3/20,49,20
,El Salvador,13.7942,-88.8965,4/3/20,46,2,0,4/3/20,15,-100
,Equatorial Guinea,1.5,10,4/3/20,16,0,1,4/3/20,19,-100
,Eritrea,15.1794,39.7823,4/3/20,22,0,0,4/3/20,13,-100
,Estonia,58.5953,25.0136,4/3/20,961,12,48,4/3/20,36,20
,Eswatini,-26.5225,31.4659,4/3/20,9,0,0,4/3/20,20,-100
,Ethiopia,9.145,40.4897,4/3/20,35,0,3,4/3/20,21,-100
,Fiji,-17.7134,178.065,4/3/20,7,0,0,4/3/20,15,-100
,Finland,64,26,4/3/20,1615,20,300,4/3/20,65,21
French Guiana,France,3.9339,-53.1258,4/3/20,57,0,22,4/3/20,70,34
French Polynesia,France,-17.6797,149.4068,4/3/20,39,0,0,4/3/20,70,34
Guadeloupe,France,16.25,-61.5833,4/3/20,130,7,24,4/3/20,70,34
Mayotte,France,-12.8275,45.1662,4/3/20,128,2,10,4/3/20,70,34
New Caledonia,France,-20.9043,165.618,4/3/20,18,0,1,4/3/20,70,34
Reunion,France,-21.1351,55.2471,4/3/20,321,0,40,4/3/20,70,34
Saint Barthelemy,France,17.9,-62.8333,4/3/20,6,0,1,4/3/20,70,34
St Martin,France,18.0708,-63.0501,4/3/20,22,1,2,4/3/20,70,34
Martinique,France,14.6415,-61.0242,4/3/20,143,3,27,4/3/20,70,34
,France,46.2276,2.2137,4/3/20,64338,6507,14008,4/3/20,70,34
,Gabon,-0.8037,11.6094,4/3/20,21,1,1,4/3/20,20,-100
,Gambia,13.4432,-15.3101,4/3/20,4,1,2,4/3/20,17,-100
,Georgia,42.3154,43.3569,4/3/20,155,0,28,4/3/20,37,4
,Germany,51,9,4/3/20,91159,1275,24575,4/3/20,67,33
,Ghana,7.9465,-1.0232,4/3/20,205,5,31,4/3/20,20,8
,Greece,39.0742,21.8243,4/3/20,1613,63,78,4/3/20,37,21
,Guatemala,15.7835,-90.2308,4/3/20,50,1,12,4/3/20,20,-100
,Guinea,9.9456,-9.6966,4/3/20,73,0,2,4/3/20,21,-100
,Guyana,5,-58.75,4/3/20,23,4,0,4/3/20,22,-100
,Haiti,18.9712,-72.2852,4/3/20,18,0,1,4/3/20,14,-100
,Holy See,41.9029,12.4534,4/3/20,7,0,0,4/3/20,28,-100
,Honduras,15.2,-86.2419,4/3/20,222,15,3,4/3/20,23,5
,Hungary,47.1625,19.5033,4/3/20,623,26,43,4/3/20,30,13
,Iceland,64.9631,-19.0208,4/3/20,1364,4,309,4/3/20,35,22
,India,21,78,4/3/20,2567,72,192,4/3/20,64,20
,Indonesia,-0.7893,113.9213,4/3/20,1986,181,134,4/3/20,32,19
,Iran,32,53,4/3/20,53183,3294,17935,4/3/20,44,37
,Iraq,33,44,4/3/20,820,54,226,4/3/20,39,21
,Ireland,53.1424,-7.6921,4/3/20,4273,120,5,4/3/20,34,20
,Israel,31,35,4/3/20,7428,40,403,4/3/20,42,22
,Italy,43,12,4/3/20,119827,14681,19758,4/3/20,63,40
,Jamaica,18.1096,-77.2975,4/3/20,47,3,2,4/3/20,23,-100
,Japan,36,138,4/3/20,2617,63,514,4/3/20,72,42
,Jordan,31.24,36.51,4/3/20,310,5,58,4/3/20,31,12
,Kazakhstan,48.0196,66.9237,4/3/20,464,6,29,4/3/20,21,8
,Kenya,-0.0236,37.9062,4/3/20,122,4,4,4/3/20,21,1
,South Korea,36,128,4/3/20,10062,174,6021,4/3/20,72,43
,Kuwait,29.5,47.75,4/3/20,417,0,82,4/3/20,39,20
,Kyrgyzstan,41.2044,74.7661,4/3/20,130,1,6,4/3/20,16,3
,Latvia,56.8796,24.6032,4/3/20,493,1,1,4/3/20,32,14
,Lebanon,33.8547,35.8623,4/3/20,508,17,50,4/3/20,42,19
,Liberia,6.4281,-9.4295,4/3/20,7,0,0,4/3/20,18,-100
,Liechtenstein,47.14,9.55,4/3/20,75,0,0,4/3/20,30,-100
,Lithuania,55.1694,23.8813,4/3/20,696,9,7,4/3/20,35,12
,Luxembourg,49.8153,6.1296,4/3/20,2612,31,500,4/3/20,34,17
,Madagascar,-18.7669,46.8691,4/3/20,70,0,0,4/3/20,14,-100
,Malaysia,2.5,112.5,4/3/20,3333,53,827,4/3/20,69,25
,Maldives,3.2028,73.2207,4/3/20,19,0,13,4/3/20,26,-100
,Malta,35.9375,14.3754,4/3/20,202,0,2,4/3/20,27,11
,Mauritania,21.0079,10.9408,4/3/20,6,1,2,4/3/20,20,-100
,Mauritius,-20.2,57.5,4/3/20,186,7,0,4/3/20,16,6
,Mexico,23.6345,-102.5528,4/3/20,1510,50,633,4/3/20,35,15
,Moldova,47.4116,28.3699,4/3/20,591,8,26,4/3/20,26,11
,Monaco,43.7333,7.4167,4/3/20,64,1,3,4/3/20,34,-100
,Mongolia,46.8625,103.8467,4/3/20,14,0,2,4/3/20,24,-100
,Montenegro,42.5,19.3,4/3/20,174,2,1,4/3/20,17,3
,Morocco,31.7917,-7.0926,4/3/20,791,48,57,4/3/20,32,12
,Namibia,-22.9576,18.4904,4/3/20,14,0,3,4/3/20,20,-100
,Nepal,28.1667,84.25,4/3/20,6,0,1,4/3/20,69,-100
Aruba,Netherlands,12.5186,-70.0358,4/3/20,62,0,1,4/3/20,36,28
Curacao,Netherlands,12.1696,-68.99,4/3/20,11,1,3,4/3/20,36,28
Sint Maarten,Netherlands,18.0425,-63.0548,4/3/20,23,2,6,4/3/20,36,28
,Netherlands,52.1326,5.2913,4/3/20,15723,1487,250,4/3/20,36,28
,New Zealand,-40.9006,174.886,4/3/20,868,1,103,4/3/20,35,12
,Nicaragua,12.8654,-85.2072,4/3/20,5,1,0,4/3/20,15,-100
,Niger,17.6078,8.0817,4/3/20,120,5,0,4/3/20,14,0
,Nigeria,9.082,8.6753,4/3/20,210,4,25,4/3/20,35,5
,North Macedonia,41.6086,21.7453,4/3/20,430,12,20,4/3/20,37,12
,Norway,60.472,8.4689,4/3/20,5370,59,32,4/3/20,37,28
,Oman,21,57,4/3/20,252,1,57,4/3/20,39,8
,Pakistan,30.3753,69.3451,4/3/20,2686,40,126,4/3/20,37,18
,Panama,8.538,-80.7821,4/3/20,1475,37,10,4/3/20,24,15
,Papua New Guinea,-6.315,143.9555,4/3/20,1,0,0,4/3/20,14,-100
,Paraguay,-23.4425,-58.4438,4/3/20,92,3,6,4/3/20,26,-100
,Peru,-9.19,-75.0152,4/3/20,1595,61,537,4/3/20,28,17
,Philippines,13,122,4/3/20,3018,136,52,4/3/20,64,20
,Poland,51.9194,19.1451,4/3/20,3383,71,56,4/3/20,30,20
,Portugal,39.3999,-8.2245,4/3/20,9886,246,68,4/3/20,32,21
,Qatar,25.3548,51.1839,4/3/20,1075,3,93,4/3/20,34,23
,Romania,45.9432,24.9668,4/3/20,3183,133,283,4/3/20,37,20
,Russia,60,90,4/3/20,4149,34,281,4/3/20,63,17
,Rwanda,-1.9403,29.8739,4/3/20,89,0,0,4/3/20,20,-100
,Saint Lucia,13.9094,-60.9789,4/3/20,13,0,1,4/3/20,20,-100
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/3/20,3,0,1,4/3/20,20,-100
,San Marino,43.9424,12.4578,4/3/20,245,30,21,4/3/20,36,19
,Saudi Arabia,24,45,4/3/20,2039,25,351,4/3/20,32,20
,Senegal,14.4974,-14.4524,4/3/20,207,1,66,4/3/20,32,8
,Serbia,44.0165,21.0059,4/3/20,1476,39,0,4/3/20,28,15
,Seychelles,-4.6796,55.492,4/3/20,10,0,0,4/3/20,20,-100
,Singapore,1.2833,103.8333,4/3/20,1114,5,282,4/3/20,71,34
,Slovakia,48.669,19.699,4/3/20,450,1,10,4/3/20,28,16
,Slovenia,46.1512,14.9955,4/3/20,934,20,70,4/3/20,29,21
,Somalia,5.1521,46.1996,4/3/20,7,0,1,4/3/20,18,-100
,South Africa,-30.5595,22.9375,4/3/20,1505,9,95,4/3/20,29,16
,Spain,40,-4,4/3/20,119199,11198,30513,4/3/20,62,32
,Sri Lanka,7,81,4/3/20,159,4,24,4/3/20,67,10
,Sudan,12.8628,30.2176,4/3/20,10,2,2,4/3/20,21,-100
,Suriname,3.9193,-56.0278,4/3/20,10,1,0,4/3/20,20,-100
,Sweden,63,16,4/3/20,6131,358,205,4/3/20,63,28
,Switzerland,46.8182,8.2275,4/3/20,19606,591,4846,4/3/20,38,29
,Taiwan*,23.7,121,4/3/20,348,5,50,4/3/20,72,16
,Tanzania,-6.369,34.8888,4/3/20,20,1,3,4/3/20,18,-100
,Thailand,15,101,4/3/20,1978,19,612,4/3/20,72,19
,Togo,8.6195,0.8248,4/3/20,40,3,17,4/3/20,28,-100
,Trinidad and Tobago,10.6918,-61.2225,4/3/20,98,6,1,4/3/20,20,-100
,Tunisia,34,9,4/3/20,495,18,5,4/3/20,30,10
,Turkey,38.9637,35.2433,4/3/20,20921,425,484,4/3/20,23,15
,Uganda,1,32,4/3/20,48,0,0,4/3/20,13,-100
,Ukraine,48.3794,31.1656,4/3/20,1072,27,22,4/3/20,31,9
,United Arab Emirates,24,54,4/3/20,1264,9,108,4/3/20,65,16
